Station Dauphin Island Hydrographic Data from jday 01 to 365
Metadata
Year: Year
Julian Day: Julian Day
Time: 24 hour clock Central Standard Time
Water Temperature: Water temperature measured in degrees celsius
Salinity: Salinity measured in psu
Dissolved Oxygen Percent: Dissolved oxygen measured in percent
Dissolved Oxygen mg/L: Dissolved oxygen measured in mg/L
Turbidity: Turbidity measured in FNU (availble for Bon Secour|Dauphin Island|Cedar Point)
Aggregate quality flag
0 or blank= quality not evaluated
1 = bad
2 = questionable/suspect
3 = good
 -9 = null value
stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,turbidity1_avg,comments,
628,2022,7,2130,13.8299999,3,17.0200005,10.0500002,3,102.699997,3,9.97999954,3,2.25699997,3,7.26000023,,
628,2022,7,2200,13.6999998,3,16.6200008,9.78999996,3,99.6999969,3,9.73999977,3,2.27999997,3,6.26000023,,
628,2022,7,2230,14.3100004,3,19.7999992,11.8400002,3,98.6999969,3,9.39000034,3,2.27099991,3,5.76000023,,
628,2022,7,2300,14.2799997,3,21.0900002,12.6800003,3,98.8000031,3,9.35999966,3,2.27600002,3,9.57999992,,
628,2022,7,2330,15.3699999,3,26.5699997,16.3199997,3,88.1999969,3,7.98000002,3,2.2750001,3,8.85999966,,
628,2022,7,2400,13.7600002,3,18.2700005,10.8500004,3,100.400002,3,9.72000027,3,2.28200006,3,6.71999979,,
628,2022,8,30,13.6099997,3,17.8199997,10.5600004,3,100.900002,3,9.81999969,3,2.28900003,3,6.98000002,,
628,2022,8,100,13.5500002,3,17.7000008,10.4799995,3,100,3,9.76000023,3,2.28600001,3,6.05000019,,
628,2022,8,130,13.5299997,3,17.7099991,10.4899998,3,99.8000031,3,9.73999977,3,2.28399992,3,6.76000023,,
628,2022,8,200,13.6300001,3,18.0900002,10.7299995,3,100,3,9.72000027,3,2.28500009,3,8.19999981,,
628,2022,8,230,13.5200005,3,18.0200005,10.6899996,3,100.599998,3,9.81000042,3,2.29399991,3,7.4000001,,
628,2022,8,300,13.4799995,3,17.8999996,10.6099997,3,99.3000031,3,9.68999958,3,2.28699994,3,7.09000015,,
628,2022,8,330,13.5,3,17.8299999,10.5699997,3,99.1999969,3,9.68000031,3,2.27800012,3,7.30999994,,
628,2022,8,400,13.4799995,3,17.7999992,10.5500002,3,99.1999969,3,9.68000031,3,2.27200007,3,7.38000011,,
628,2022,8,430,13.4099998,3,17.7600002,10.5200005,3,98.5,3,9.63000011,3,2.2650001,3,7.94000006,,
628,2022,8,500,13.1800003,3,17.7700005,10.5200005,3,98.5,3,9.68000031,3,2.23900008,3,8.97999954,,
628,2022,8,530,13.1199999,3,17.8899994,10.6000004,3,98.0999985,3,9.64999962,3,2.23699999,3,8.47000027,,
628,2022,8,600,13.1300001,3,17.9400005,10.6300001,3,98.0999985,3,9.64999962,3,2.23200011,3,9.35000038,,
628,2022,8,630,13.1599998,3,17.4899998,10.3400002,3,98.0999985,3,9.64999962,3,2.21700001,3,7.30999994,,
628,2022,8,700,13.2799997,3,17.0799999,10.0900002,3,98.6999969,3,9.69999981,3,2.23600006,3,6.07000017,,
628,2022,8,730,13.4099998,3,17.0900002,10.0900002,3,99.3000031,3,9.72999954,3,2.21499991,3,6.80000019,,
628,2022,8,800,13.3699999,3,17.1299992,10.1199999,3,99.3000031,3,9.75,3,2.2019999,3,7.25,,
628,2022,8,830,13.3999996,3,16.8999996,9.97000027,3,99.8000031,3,9.78999996,3,2.18300009,3,6.26999998,,
628,2022,8,900,13.4399996,3,16.7600002,9.88000011,3,100.300003,3,9.84000015,3,2.18400002,3,6.0999999,,
628,2022,8,930,13.5200005,3,16.6700001,9.81999969,3,101.199997,3,9.92000008,3,2.18899989,3,6.17000008,,
628,2022,8,1000,13.5699997,3,16.6299992,9.80000019,3,101.699997,3,9.94999981,3,2.1730001,3,6.78999996,,
628,2022,8,1030,13.6599998,3,16.6299992,9.80000019,3,103,3,10.0600004,3,2.14700007,3,5.9000001,,
628,2022,8,1100,13.75,3,16.6399994,9.81000042,3,104.599998,3,10.1999998,3,2.19499993,3,5.44000006,,
628,2022,8,1130,13.8100004,3,16.6599998,9.81999969,3,104.900002,3,10.2200003,3,2.17199993,3,5.94999981,,
628,2022,8,1200,13.8999996,3,16.6900005,9.84000015,3,103.900002,3,10.1000004,3,2.16599989,3,5.73000002,,
628,2022,8,1230,13.8999996,3,16.4200001,9.67000008,3,103.699997,3,10.0900002,3,2.16499996,3,4.94000006,,
628,2022,8,1300,13.9700003,3,16.3899994,9.64999962,3,104.099998,3,10.1199999,3,2.1730001,3,4.59000015,,
628,2022,8,1330,14.0699997,3,16.4699993,9.69999981,3,104.5,3,10.1300001,3,2.18199992,3,5.09000015,,
628,2022,8,1400,14.1899996,3,17.2700005,10.21,3,104.699997,3,10.0900002,3,2.19799995,3,8.18000031,,
628,2022,8,1430,14.2200003,3,17.4300003,10.3100004,3,104.099998,3,10.0200005,3,2.19499993,3,10.4300003,,
628,2022,8,1500,14.3000002,3,18.1100006,10.75,3,103.400002,3,9.90999985,3,2.20000005,3,13.1599998,,
628,2022,8,1530,14.3100004,3,18.8299999,11.2200003,3,102.599998,3,9.80000019,3,2.21099997,3,17,,
628,2022,8,1600,14.5200005,3,20.6900005,12.4200001,3,100,3,9.43999958,3,2.23399997,3,26.1100006,,
628,2022,8,1630,14.46,3,19.8400002,11.8699999,3,100.900002,3,9.56999969,3,2.23099995,3,9.80000019,,
628,2022,8,1700,14.5,3,20.1800003,12.0900002,3,101,3,9.56000042,3,2.25699997,3,11.1199999,,
628,2022,8,1730,14.6099997,3,21.1299992,12.71,3,99.9000015,3,9.39000034,3,2.26699996,3,10.9799995,,
628,2022,8,1800,14.6999998,3,21.2600002,12.79,3,98.8000031,3,9.27000046,3,2.27399993,3,9.43000031,,
628,2022,8,1830,14.6400003,3,20.8199997,12.5100002,3,99.5,3,9.35999966,3,2.27600002,3,9.90999985,,
628,2022,8,1900,14.71,3,21.4099998,12.8900003,3,98.1999969,3,9.19999981,3,2.29900002,3,17.3799992,,
628,2022,8,1930,15.2399998,3,26.1399994,16.0300007,3,92.0999985,3,8.36999989,3,2.2750001,3,25.7399998,,
628,2022,8,2000,14.8299999,3,23.0699997,13.9899998,3,96.6999969,3,8.98999977,3,2.30299997,3,11.8199997,,
628,2022,8,2030,15.0799999,3,25.3500004,15.5,3,94.6999969,3,8.67000008,3,2.30800009,3,79.2300034,,
628,2022,8,2100,15.1800003,3,24.9699993,15.25,3,95,3,8.68999958,3,2.29900002,3,5.40999985,,
628,2022,8,2130,15.1400003,3,24.5,14.9399996,3,95.6999969,3,8.77999973,3,2.29699993,3,5.32999992,,
628,2022,8,2200,15.7399998,3,28.5499992,17.6599998,3,86.5999985,3,7.71999979,3,2.30900002,3,7.57999992,,
628,2022,8,2230,15.5600004,3,27.7399998,17.1000004,3,87.4000015,3,7.84000015,3,2.30999994,3,5.92999983,,
628,2022,8,2300,15.1099997,3,23.7900009,14.4700003,3,93.5999985,3,8.61999989,3,2.3039999,3,4.88999987,,
628,2022,8,2330,15.1499996,3,23.4300003,14.2299995,3,94.3000031,3,8.68999958,3,2.30699992,3,3.93000007,,
628,2022,8,2400,15.1700001,3,23.3700008,14.1899996,3,95.3000031,3,8.77999973,3,2.3210001,3,3.41000009,,
628,2022,9,30,15.7600002,3,29.4899998,18.2900009,3,83.3000031,3,7.38999987,3,2.30800009,3,6.3499999,,
628,2022,9,100,15.4799995,3,29,17.9599991,3,95.9000015,3,8.56999969,3,2.30200005,3,4.5,,
628,2022,9,130,15.5900002,3,30.1200008,18.7199993,3,96.1999969,3,8.53999996,3,2.30800009,3,4.17000008,,
628,2022,9,200,15.6800003,3,30.5599995,19.0200005,3,96,3,8.5,3,2.2980001,3,2.31999993,,
628,2022,9,230,15.6599998,3,29.9200001,18.5799999,3,94.1999969,3,8.35999966,3,2.28299999,3,2.0999999,,
628,2022,9,300,15.5699997,3,28.8400002,17.8500004,3,98.5999985,3,8.81000042,3,2.27600002,3,3.86999989,,
628,2022,9,330,15.6300001,3,29.9099998,18.5799999,3,96,3,8.52999973,3,2.26399994,3,12.1899996,,
628,2022,9,400,15.25,3,24.6299992,15.0200005,3,93,3,8.5,3,2.25900006,3,3.98000002,,
628,2022,9,430,15.2700005,3,24.7700005,15.1099997,3,92.9000015,3,8.5,3,2.27699995,3,3.36999989,,
628,2022,9,500,15.0299997,3,22.5200005,13.6199999,3,96.6999969,3,8.97000027,3,2.26300001,3,4.23999977,,
628,2022,9,530,14.9799995,3,21.7600002,13.1300001,3,97.4000015,3,9.06000042,3,2.24399996,3,3.1400001,,
628,2022,9,600,14.9399996,3,20.8799992,12.5500002,3,97.0999985,3,9.06999969,3,2.25699997,3,3.75,,
628,2022,9,630,14.8800001,3,20.1700001,12.0900002,3,96.4000015,3,9.05000019,3,2.24000001,3,2.6400001,,
628,2022,9,700,14.8400002,3,19.9200001,11.9200001,3,96.4000015,3,9.06999969,3,2.23900008,3,3.23000002,,
628,2022,9,730,14.8299999,3,20.1000004,12.04,3,97.1999969,3,9.13000011,3,2.24600005,3,3.23000002,,
628,2022,9,800,14.8500004,3,20.2000008,12.1000004,3,96.1999969,3,9.03999996,3,2.23300004,3,2.79999995,,
628,2022,9,830,14.8800001,3,20.0599995,12.0100002,3,95,3,8.92000008,3,2.23200011,3,3.25999999,,
628,2022,9,900,14.8800001,3,19.9200001,11.9300003,3,97.5999985,3,9.17000008,3,2.23399997,3,4.05999994,,
628,2022,9,930,14.9700003,3,19.8799992,11.8999996,3,97.5999985,3,9.14999962,3,2.23399997,3,2.3499999,,
628,2022,9,1000,14.9300003,3,20.1200008,12.0500002,3,98.9000015,3,9.27999973,3,2.23900008,3,2.72000003,,
628,2022,9,1030,14.9700003,3,19.9899998,11.9700003,3,98.6999969,3,9.26000023,3,2.24499989,3,2.44000006,,
628,2022,9,1100,15,3,20.2399998,12.1300001,3,99.3000031,3,9.30000019,3,2.24699998,3,2.47000003,,
628,2022,9,1130,15.0100002,3,20.7199993,12.4499998,3,98.8000031,3,9.22999954,3,2.24000001,3,3.03999996,,
628,2022,9,1200,15.0600004,3,21.5699997,13,3,100.199997,3,9.31000042,3,2.25500011,3,4.36000013,,
628,2022,9,1230,15.1599998,3,22.7199993,13.7600002,3,98.4000015,3,9.09000015,3,2.2650001,3,2.74000001,,
628,2022,9,1300,15.2299995,3,23.3199997,14.1499996,3,97.3000031,3,8.94999981,3,2.28200006,3,3.80999994,,
628,2022,9,1330,15.3199997,3,23.5799999,14.3299999,3,96.8000031,3,8.88000011,3,2.30699992,3,3.92000008,,
628,2022,9,1400,15.3199997,3,23.6000004,14.3400002,3,98.0999985,3,9,3,2.31999993,3,3.29999995,,
628,2022,9,1430,15.3900003,3,23.7399998,14.4300003,3,97.0999985,3,8.89000034,3,2.33500004,3,5.94999981,,
628,2022,9,1500,15.46,3,23.4300003,14.2299995,3,99.4000015,3,9.10000038,3,2.33500004,3,5.19000006,,
628,2022,9,1530,15.6899996,3,23.1700001,14.0500002,3,102.599998,3,9.35999966,3,2.3269999,3,8.14000034,,
628,2022,9,1600,15.6899996,3,23.2000008,14.0799999,3,101.300003,3,9.22999954,3,2.35700011,3,8.82999992,,
628,2022,9,1630,15.6400003,3,23.0200005,13.9499998,3,100.400002,3,9.17000008,3,2.35299993,3,8.02000046,,
628,2022,9,1700,15.6199999,3,23.0200005,13.96,3,97.5999985,3,8.92000008,3,2.398,3,8.60000038,,
628,2022,9,1730,15.6499996,3,22.6700001,13.7299995,3,96.4000015,3,8.81000042,3,2.36999989,3,7.01999998,,
628,2022,9,1800,15.8299999,3,22.3199997,13.4899998,3,98.5999985,3,9,3,2.38199997,3,4.88000011,,
628,2022,9,1830,15.8999996,3,22.1800003,13.3999996,3,102.900002,3,9.38000011,3,2.37100005,3,3.4000001,,
628,2022,9,1900,15.8299999,3,22.1299992,13.3699999,3,104.800003,3,9.56999969,3,2.36999989,3,4.1500001,,
628,2022,9,1930,15.8199997,3,22.2399998,13.4399996,3,102.099998,3,9.31999969,3,2.38499999,3,4.57999992,,
628,2022,9,2000,15.79,3,22.2900009,13.4700003,3,101.800003,3,9.30000019,3,2.37899995,3,8.85999966,,
628,2022,9,2030,15.8699999,3,22.0499992,13.3199997,3,102.5,3,9.35000038,3,2.37199998,3,7,,
628,2022,9,2100,16.0100002,3,21.7399998,13.1199999,3,103.800003,3,9.44999981,3,2.33500004,3,6.01999998,,
628,2022,9,2130,16.1399994,3,21.4899998,12.9499998,3,99.5999985,3,9.06000042,3,2.33400011,3,4.65999985,,
628,2022,9,2200,16.1499996,3,21.5100002,12.96,3,106.599998,3,9.68999958,3,2.3210001,3,7.98000002,,
628,2022,9,2230,16.2199993,3,21.4799995,12.9499998,3,106.300003,3,9.65999985,3,2.30999994,3,4.46999979,,
628,2022,9,2300,16.2199993,3,21.5300007,12.9700003,3,105.900002,3,9.61999989,3,2.27600002,3,7.30999994,,
628,2022,9,2330,16.2099991,3,21.5300007,12.9799995,3,102,3,9.26000023,3,2.29200006,3,4.61999989,,
628,2022,9,2400,16.2000008,3,21.5300007,12.9799995,3,100.699997,3,9.14999962,3,2.28399992,3,3.51999998,,
628,2022,10,30,15.7700005,3,18.6800003,11.1199999,3,101.300003,3,9.39000034,3,2.26099992,3,2.56999993,,
628,2022,10,100,15.54,3,16.7000008,9.85000038,3,100.800003,3,9.46000004,3,2.27999997,3,2.41000009,,
628,2022,10,130,15.8199997,3,16.9699993,10.0200005,3,99,3,9.22000027,3,2.27200007,3,2.22000003,,
628,2022,10,200,16.0799999,3,21.1399994,12.7200003,3,102.5,3,9.35000038,3,2.23900008,3,5.38000011,,
628,2022,10,230,16.0699997,3,21.1499996,12.7299995,3,103.800003,3,9.47000027,3,2.27099991,3,7.26999998,,
628,2022,10,300,15.8699999,3,19.5200005,11.6700001,3,103.300003,3,9.52999973,3,2.28399992,3,18.8099995,,
628,2022,10,330,15.5600004,3,18.0300007,10.6999998,3,102.5,3,9.56000042,3,2.26699996,3,24.5400009,,
628,2022,10,400,15.46,3,17.3700008,10.2700005,3,102.599998,3,9.61999989,3,2.23600006,3,9.18999958,,
628,2022,10,430,15.3299999,3,16.5400009,9.75,3,102.300003,3,9.64999962,3,2.24099994,3,6.61000013,,
628,2022,10,500,15.1199999,3,15.4899998,9.07999992,3,101.699997,3,9.68000031,3,2.227,3,6.67999983,,
628,2022,10,530,14.9899998,3,14.8900003,8.69999981,3,100.900002,3,9.64999962,3,2.21799994,3,8.35999966,,
628,2022,10,600,14.9200001,3,14.8699999,8.68999958,3,100.599998,3,9.63000011,3,2.15700006,3,9.22999954,,
628,2022,10,630,14.8299999,3,14.5799999,8.5,3,100.300003,3,9.63000011,3,2.13100004,3,9.97999954,,
628,2022,10,700,14.6700001,3,13.9200001,8.09000015,3,100.300003,3,9.68999958,3,2.13800001,3,9.23999977,,
628,2022,10,730,14.4899998,3,13.4399996,7.78999996,3,100.300003,3,9.75,3,2.13899994,3,10.1400003,,
628,2022,10,800,14.3900003,3,13.1599998,7.61000013,3,100.300003,3,9.77999973,3,2.11899996,3,9.21000004,,
628,2022,10,830,14.3199997,3,12.96,7.48999977,3,100.5,3,9.81999969,3,2.13400006,3,10.4399996,,
628,2022,10,900,14.29,3,12.8999996,7.44999981,3,100.599998,3,9.84000015,3,2.08999991,3,10.9499998,,
628,2022,10,930,14.2799997,3,12.9300003,7.46999979,3,100.400002,3,9.81999969,3,2.09500003,3,14.1199999,,
628,2022,10,1000,14.1899996,3,13.0100002,7.51999998,3,100.699997,3,9.86999989,3,2.07399988,3,13.1700001,,
628,2022,10,1030,14.2799997,3,13.4399996,7.78999996,3,99.9000015,3,9.75,3,2.09599996,3,25.7299995,,
628,2022,10,1100,14.3000002,3,13.71,7.94999981,3,99.8000031,3,9.72999954,3,2.08899999,3,29.2600002,,
628,2022,10,1130,14.4499998,3,14.5600004,8.48999977,3,100,3,9.68000031,3,2.09599996,3,22.5699997,,
628,2022,10,1200,14.4799995,3,14.4399996,8.40999985,3,101.199997,3,9.80000019,3,2.10899997,3,10.5100002,,
628,2022,10,1230,14.3999996,3,13.9300003,8.09000015,3,101.599998,3,9.88000011,3,2.10500002,3,10.6700001,,
628,2022,10,1300,14.3000002,3,13.5200005,7.84000015,3,101.699997,3,9.92000008,3,2.102,3,10.1999998,,
628,2022,10,1330,14.2700005,3,13.4499998,7.78999996,3,101.699997,3,9.93000031,3,2.10599995,3,9.90999985,,
628,2022,10,1400,14.2299995,3,13.3599997,7.73999977,3,101.699997,3,9.93999958,3,2.09599996,3,13.1899996,,
628,2022,10,1430,14.1599998,3,13.2600002,7.67000008,3,102.099998,3,10,3,2.102,3,11.75,,
628,2022,10,1500,14.1300001,3,13.2700005,7.67999983,3,102,3,10,3,2.08699989,3,10.4300003,,
628,2022,10,1530,14.0600004,3,13.1700001,7.61999989,3,102.199997,3,10.0299997,3,2.09100008,3,10.54,,
628,2022,10,1600,14.0900002,3,13.5200005,7.84000015,3,101.599998,3,9.94999981,3,2.08500004,3,9.27000046,,
628,2022,10,1630,13.9700003,3,13.2200003,7.6500001,3,101.199997,3,9.96000004,3,2.07299995,3,10.5100002,,
628,2022,10,1700,13.8800001,3,12.75,7.36000013,3,101,3,9.97000027,3,2.08299994,3,11.46,,
628,2022,10,1730,13.8299999,3,12.54,7.23000002,3,101.199997,3,10.0100002,3,2.102,3,9.97999954,,
628,2022,10,1800,13.8199997,3,12.6099997,7.26999998,3,101,3,9.98999977,3,2.102,3,15.1800003,,
628,2022,10,1830,13.75,3,12.6899996,7.32000017,3,100.699997,3,9.97000027,3,2.08100009,3,19.4599991,,
628,2022,10,1900,13.6499996,3,12.79,7.38000011,3,100.300003,3,9.94999981,3,2.06999993,3,16.1900005,,
628,2022,10,1930,13.5600004,3,12.75,7.3499999,3,100.5,3,9.98999977,3,2.07299995,3,11.8100004,,
628,2022,10,2000,13.46,3,12.7200003,7.34000015,3,100.400002,3,10,3,2.06800008,3,11.04,,
628,2022,10,2030,13.3900003,3,12.71,7.32999992,3,99.9000015,3,9.97000027,3,2.05100012,3,9.63000011,,
628,2022,10,2100,13.1999998,3,12.6700001,7.30999994,3,100.099998,3,10.0299997,3,2.05100012,3,8.36999989,,
628,2022,10,2130,13.1300001,3,12.7200003,7.34000015,3,100.199997,3,10.0600004,3,2.05299997,3,8.84000015,,
628,2022,10,2200,13,3,12.7700005,7.36999989,3,100.099998,3,10.0699997,3,2.01399994,3,10.96,,
628,2022,10,2230,12.7700005,3,13.0500002,7.53999996,3,99.9000015,3,10.0900002,3,2.02699995,3,29.9899998,,
628,2022,10,2300,12.6599998,3,13.1499996,7.5999999,3,99.8000031,3,10.1099997,3,1.99800003,3,31.0599995,,
628,2022,10,2330,12.5500002,3,13.2399998,7.65999985,3,99.6999969,3,10.1099997,3,1.97500002,3,24.5200005,,
628,2022,10,2400,12.4499998,3,13.5799999,7.86999989,3,99.6999969,3,10.1199999,3,1.95299995,3,38.0900002,,
628,2022,11,30,12.4399996,3,13.71,7.94999981,3,99.3000031,3,10.0799999,3,1.94500005,3,34.5800018,,
628,2022,11,100,12.3500004,3,14.29,8.31000042,3,100.199997,3,10.1700001,3,1.921,3,50.7099991,,
628,2022,11,130,12.25,3,14.3900003,8.38000011,3,100.300003,3,10.1999998,3,1.91299999,3,60.0400009,,
628,2022,11,200,12.25,3,14.3199997,8.32999992,3,100.199997,3,10.1899996,3,1.94500005,3,68.6699982,,
628,2022,11,230,11.9799995,3,14.3500004,8.35000038,3,100.300003,3,10.2600002,3,1.89100003,3,61.3100014,,
628,2022,11,300,12.04,3,14.2600002,8.28999996,3,100.099998,3,10.2299995,3,1.87300003,3,60.8300018,,
628,2022,11,330,12.1999998,3,14.1499996,8.22000027,3,99.4000015,3,10.1300001,3,1.86399996,3,65.2099991,,
628,2022,11,400,12.1999998,3,14.0799999,8.18000031,3,99.0999985,3,10.1000004,3,1.86399996,3,65.0100021,,
628,2022,11,430,12.3500004,3,14.0100002,8.13000011,3,98.5999985,3,10.0200005,3,1.88399994,3,53.2999992,,
628,2022,11,500,12.1700001,3,14.0299997,8.14999962,3,98.5999985,3,10.0500002,3,1.89199996,3,57.4099998,,
628,2022,11,530,11.9799995,3,14.0500002,8.15999985,3,98.4000015,3,10.0799999,3,1.88900006,3,41.3499985,,
628,2022,11,600,11.7600002,3,14.0200005,8.14000034,3,97.6999969,3,10.0600004,3,1.898,3,27.3199997,,
628,2022,11,630,11.6599998,3,14.0200005,8.14000034,3,97.6999969,3,10.0900002,3,1.91999996,3,22.8099995,,
628,2022,11,700,11.5900002,3,14.0299997,8.14000034,3,97.6999969,3,10.0900002,3,1.95899999,3,18.9599991,,
628,2022,11,730,11.0900002,3,14.0900002,8.18000031,3,98.9000015,3,10.3299999,3,1.96500003,3,58.3100014,,
628,2022,11,800,11.2399998,3,14.0200005,8.14000034,3,98.5,3,10.2600002,3,1.97399998,3,63.1699982,,
628,2022,11,830,11.3000002,3,14.0100002,8.13000011,3,98.9000015,3,10.29,3,1.98099995,3,59.8800011,,
628,2022,11,900,11.46,3,13.9499998,8.09000015,3,98.5999985,3,10.2299995,3,1.98300004,3,54.0999985,,
628,2022,11,930,11.1000004,3,14,8.11999989,3,99.6999969,3,10.4200001,3,1.98199999,3,59.7400017,,
628,2022,11,1000,11.0699997,3,14.0200005,8.14000034,3,99.8000031,3,10.4300003,3,2.00500011,3,37.0299988,,
628,2022,11,1030,11.3199997,3,14.04,8.14999962,3,99,3,10.3000002,3,2.02099991,3,20.9099998,,
628,2022,11,1100,11.5,3,14.0500002,8.15999985,3,98.8000031,3,10.2299995,3,2.03200006,3,13.79,,
628,2022,11,1130,11.54,3,14.0699997,8.17000008,3,99,3,10.2399998,3,2.0480001,3,13.0799999,,
628,2022,11,1200,11.5900002,3,14.0799999,8.18000031,3,99.3000031,3,10.2600002,3,2.07200003,3,12.7399998,,
628,2022,11,1230,11.6199999,3,14.0900002,8.18000031,3,99.9000015,3,10.3100004,3,2.08999991,3,14.25,,
628,2022,11,1300,13.5900002,3,22.7000008,13.7299995,3,92.1999969,3,8.81000042,3,2.125,3,109.099998,,
628,2022,11,1330,14.54,3,29.6700001,18.4099998,3,87.0999985,3,7.92000008,3,2.12700009,3,368,,
628,2022,11,1400,15.1199999,3,34.4399986,21.6900005,3,83.5,3,7.36000013,3,2.15100002,3,102.800003,,
628,2022,11,1430,15.4499998,3,36.8300018,23.3500004,3,81.0999985,3,7.01999998,3,2.16499996,3,151,,
628,2022,11,1500,15.5900002,3,37.8899994,24.1000004,3,79.3300018,3,6.82000017,3,2.19000006,3,122.5,,
628,2022,11,1530,14.8999996,3,33.3300018,20.9099998,3,85.5999985,3,7.61000013,3,2.21300006,3,51.6399994,,
628,2022,11,1600,15.4499998,3,40.7000008,26.0699997,3,83.0999985,3,7.07999992,3,2.20900011,3,146.100006,,
628,2022,11,1630,14.4799995,3,34.1399994,21.4699993,3,87.5,3,7.78000021,3,2.23300004,3,85.1999969,,
628,2022,11,1700,15.1099997,3,39.3400002,25.1100006,3,85.6999969,3,7.38999987,3,2.227,3,28.0699997,,
628,2022,11,1730,12.8500004,3,23.4200001,14.1999998,3,97.8000031,3,9.46000004,3,2.24900007,3,28.3899994,,
628,2022,11,1800,12.46,3,22.3899994,13.5200005,3,99,3,9.69999981,3,2.27399993,3,18.1800003,,
628,2022,11,1830,11.75,3,18.4699993,10.96,3,101.099998,3,10.2299995,3,2.26600003,3,17.0799999,,
628,2022,11,1900,11.2399998,3,16.3199997,9.59000015,3,101.800003,3,10.5100002,3,2.26099992,3,12.1099997,,
628,2022,11,1930,11.1999998,3,16.3600006,9.60999966,3,102.199997,3,10.5600004,3,2.23200011,3,11.6099997,,
628,2022,11,2000,11.0200005,3,15.6199999,9.14000034,3,101.599998,3,10.5699997,3,2.23200011,3,10.4399996,,
628,2022,11,2030,10.9899998,3,15.4899998,9.06000042,3,102.099998,3,10.6300001,3,2.22600007,3,9.64000034,,
628,2022,11,2100,10.9499998,3,15.3299999,8.96000004,3,101.699997,3,10.6099997,3,2.20700002,3,10.3599997,,
628,2022,11,2130,11.0799999,3,14.8999996,8.68000031,3,100.199997,3,10.4399996,3,2.19899988,3,11.4200001,,
628,2022,11,2200,11.3500004,3,13.6700001,7.92000008,3,98.8000031,3,10.2799997,3,2.18499994,3,14.8000002,,
628,2022,11,2230,11.4399996,3,13.0699997,7.53999996,3,98.4000015,3,10.2399998,3,2.16100001,3,17.0699997,,
628,2022,11,2300,11.3800001,3,12.8900003,7.42999983,3,98.1999969,3,10.2399998,3,2.1400001,3,16.6499996,,
628,2022,11,2330,11.25,3,12.3000002,7.05999994,3,98.5,3,10.3299999,3,2.10299993,3,24.3899994,,
628,2022,11,2400,11.2399998,3,12.3100004,7.07999992,3,98,3,10.2799997,3,2.07200003,3,23.8500004,,
628,2022,12,30,11.1800003,3,12.25,7.03999996,3,98.1999969,3,10.3199997,3,2.0480001,3,24.4899998,,
628,2022,12,100,11.2799997,3,12.9399996,7.46000004,3,98.0999985,3,10.25,3,2.01699996,3,20.6700001,,
628,2022,12,130,11.3100004,3,13.3599997,7.71999979,3,97.9000015,3,10.21,3,2.01600003,3,16.25,,
628,2022,12,200,11.5200005,3,13.3299999,7.71000004,3,97.1999969,3,10.0900002,3,1.99600005,3,14.1099997,,
628,2022,12,230,11.5299997,3,13.3800001,7.73999977,3,97.0999985,3,10.0799999,3,1.97399998,3,13.8400002,,
628,2022,12,300,11.5900002,3,13.9300003,8.07999992,3,97.0999985,3,10.04,3,1.92999995,3,13.2399998,,
628,2022,12,330,11.5299997,3,14.1700001,8.22999954,3,97.3000031,3,10.0699997,3,1.94200003,3,16.5100002,,
628,2022,12,400,11.6400003,3,13.9799995,8.10999966,3,97.1999969,3,10.04,3,1.94299996,3,10.8900003,,
628,2022,12,430,11.6300001,3,13.3599997,7.73000002,3,97.1999969,3,10.0600004,3,1.92700005,3,11.9399996,,
628,2022,12,500,11.6000004,3,13.25,7.65999985,3,97,3,10.0500002,3,1.91499996,3,12.6800003,,
628,2022,12,530,11.6199999,3,13,7.5,3,97.0999985,3,10.0699997,3,1.926,3,14.6800003,,
628,2022,12,600,11.6499996,3,12.79,7.36999989,3,96.8000031,3,10.04,3,1.91499996,3,15.5799999,,
628,2022,12,630,11.6899996,3,12.6000004,7.25,3,96.5999985,3,10.0100002,3,1.91400003,3,14.9799995,,
628,2022,12,700,11.7299995,3,12.3400002,7.09000015,3,96.5999985,3,10.0200005,3,1.93299997,3,15.29,,
628,2022,12,730,11.7399998,3,12.1400003,6.96999979,3,96.6999969,3,10.0299997,3,1.92900002,3,16.5499992,,
628,2022,12,800,11.7299995,3,12.1300001,6.96000004,3,96.9000015,3,10.0600004,3,1.93499994,3,14.1400003,,
628,2022,12,830,11.79,3,12.0699997,6.92000008,3,97,3,10.0500002,3,1.94599998,3,14.71,,
628,2022,12,900,11.8100004,3,12.0699997,6.92000008,3,97,3,10.0500002,3,1.94799995,3,14.1700001,,
628,2022,12,930,11.8500004,3,12.04,6.90999985,3,97.3000031,3,10.0699997,3,1.977,3,14.0799999,,
628,2022,12,1000,11.8400002,3,12.1800003,7,3,97.5999985,3,10.1000004,3,1.98300004,3,16.5300007,,
628,2022,12,1030,11.8699999,3,12.29,7.05999994,3,97.5,3,10.0799999,3,1.99399996,3,16.1800003,,
628,2022,12,1100,11.9200001,3,13.0100002,7.51000023,3,97.1999969,3,10.0100002,3,2.01999998,3,17.4699993,,
628,2022,12,1130,12.0900002,3,14.9399996,8.72000027,3,97.1999969,3,9.89999962,3,2.046,3,24.6000004,,
